allotment_id,agency,allotment_name,county_geoid,county_name,authorized_aum,authorized_use_acres,source_url,vintage,status,manual_fetch_id
40102,USFS,LOWER SLIDE LAKE,56039,Teton,,39.483,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01013,USFS,LITTLE HORNET,56023,Lincoln,,11691.027,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01001,USFS,ASPEN SPRINGS,56023,Lincoln,,5743.513,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03029,USFS,VIRGINIA PEAK,56023,Lincoln,,13054.126,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03008,USFS,CORRAL CREEK,56023,Lincoln,,11280.753,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03005,USFS,BLIND BULL,56023,Lincoln,,5148.351,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
00132,USFS,SUGAR LOAF (BLM ADMIN),56037,Sweetwater,,8404.997,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03016,USFS,NORTH MIDDLE RIDGE,56023,Lincoln,,8767.89,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04076,USFS,LEEKS CANYON C&H,56039,Teton,,1554.952,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07017,USFS,BUNION CREEK,56035,Sublette,,16813.273,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
03009,USFS,COTTONWOOD,56023,Lincoln,,37220.358,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07040,USFS,TEMPLE CREEK,56035,Sublette,,24296.272,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
02003,USFS,INDIAN-SPRINGMAN C&H,56035,Sublette,,6097.151,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40096,USFS,RED ROCK RANCH,56039,Teton,,109.253,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00117,USFS,LINWOOD/SOUTH VALLEY,56037,Sweetwater,,3685.806,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01011,USFS,LAKE ALICE,56023,Lincoln,,14065.987,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01015,USFS,LOWER SALT CREEK,56023,Lincoln,,7140.909,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02038,USFS,GRAVEYARD HILL C&H,56035,Sublette,,1222.442,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03015,USFS,MINK CREEK,56023,Lincoln,,19512.481,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07072,USFS,BLAIR CREEK,56013,Fremont,,20504.276,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
02004,USFS,MIDDLE PINEY C&H,56035,Sublette,,3334.769,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
04003,USFS,GRANITE CREEK C&H,56039,Teton,,24583.934,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00104,USFS,GOSLIN MT (BLM ADMIN),56037,Sweetwater,,14234.666,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01014,USFS,LITTLE WHITE CREEK,56023,Lincoln,,7678.929,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01028,USFS,LABARGE CREEK,56023,Lincoln,,49610.952,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01012,USFS,LAKE MOUNTAIN,56023,Lincoln,,16028.81,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03028,USFS,STEWART,56023,Lincoln,,8805.652,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT,usfs_grazing
07014,USFS,BALDY LAKE,56035,Sublette,,21209.433,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01030,USFS,POISON HOLLOW,56023,Lincoln,,3738.049,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03017,USFS,NORTH SALT RIVER,56023,Lincoln,,11140.431,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03023,USFS,SOUTH SALT RIVER,56023,Lincoln,,15702.222,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03104,USFS,SPRING CREEK,56023,Lincoln,,21618.04,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03011,USFS,BAILEY LAKE,56023,Lincoln,,16545.989,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01010,USFS,INDIAN CREEK,56023,Lincoln,,10539.697,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01005,USFS,DEVILS HOLE,56023,Lincoln,,19683.785,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02017,USFS,HOBACK C&H,56035,Sublette,,109413.053,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03018,USFS,PICKLE PASS BIGHORN SHEEP,56023,Lincoln,,9693.921,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
40103,USFS,KOHL RANCH,56039,Teton,,255.948,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
03103,USFS,LITTLE GREYS RIVER,56023,Lincoln,,16490.078,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07010,USFS,SILVER CREEK,56035,Sublette,,43427.449,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07012,USFS,SWEETWATER,56013,Fremont,,17170.127,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40101,USFS,TAYLOR,56039,Teton,,88.95,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07031,USFS,MUDDY CANYON,56035,Sublette,,4596.893,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40092,USFS,MINERS CREEK,56039,Teton,,9764.453,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40098,USFS,BIG COW CREEK,56039,Teton,,10653.695,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04083,USFS,TWIN CREEK TA,56039,Teton,,19.931,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
02011,USFS,CORRAL CREEK BIGHORN SHEEP,56023,Lincoln,,4499.284,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
04014,USFS,PHILLIPS CANYON S&G,56039,Teton,,2719.162,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01008,USFS,GIRAFFE CREEK,56023,Lincoln,,8589.392,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01020,USFS,SHEEP MOUNTAIN,56023,Lincoln,,2451.438,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01026,USFS,FONTENELLE,56023,Lincoln,,8486.004,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02001,USFS,BEAVER-HORSE C&H,56035,Sublette,,25378.391,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40095,USFS,UPPER GROS VENTRE,56039,Teton,,35186.636,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07070,USFS,WAGON CR HORSE ALLOT,56035,Sublette,,186.529,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07025,USFS,LAMREAUX MEADOW,56035,Sublette,,7746.782,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07028,USFS,LOWER DUTCH JOE,56035,Sublette,,6715.341,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07029,USFS,MIDDLE FORK,56035,Sublette,,10945.413,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
40097,USFS,ROBINSON RANCH,56039,Teton,,170.377,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03020,USFS,SNAKE RIVER,56023,Lincoln,,6580.214,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03001,USFS,BEAR CREEK,56023,Lincoln,,22388.477,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07003,USFS,BIG FLATTOP,56035,Sublette,,20704.449,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01007,USFS,ELK CREEK,56023,Lincoln,,12378.496,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03107,USFS,CEDAR CREEK,56023,Lincoln,,1152.646,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01019,USFS,SAMS ALLEN CREEK,56023,Lincoln,,18876.786,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02006,USFS,NORTH PINEY C&H,56035,Sublette,,13855.171,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02035,USFS,FORTRESS HILL C&H,56035,Sublette,,388.842,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02005,USFS,NORTH COTTONWOOD C&H,56035,Sublette,,40152.608,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07005,USFS,LITTLE FLATTOP,56035,Sublette,,4742.223,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01016,USFS,POLE CREEK,56023,Lincoln,,6223.931,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07004,USFS,BURNT LAKE,56035,Sublette,,35246.447,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04010,USFS,WILLOW CREEK,56023,Lincoln,,37745.62,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01017,USFS,PORCUPINE CREEK,56023,Lincoln,,7296.773,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00130,USFS,SPRING CREEK (BLM ADMIN),56037,Sweetwater,,5801.473,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00116,USFS,ROCK SPRINGS (BLM ADMIN),56037,Sweetwater,,39689.629,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00102,USFS,CEDAR MOUNTAIN (BLM ADMIN),56037,Sweetwater,,18852.544,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01002,USFS,BUCKSKIN KNOLL,56023,Lincoln,,13069.788,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00133,USFS,HENRYS FORK BOTTOM,56037,Sweetwater,,60.872,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00134,USFS,EAST HENRYS FORK,56037,Sweetwater,,135.19,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01031,USFS,TRESPASS CREEK,56023,Lincoln,,3826.32,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04007,USFS,MUNGER MTN C&H,56039,Teton,,14610.808,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
40104,USFS,KINKY CREEK,56039,Teton,,10587.077,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07037,USFS,ROCK CREEK,56035,Sublette,,5151.221,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
07018,USFS,CROSS LAKE,56035,Sublette,,7769.967,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
04074,USFS,SPOTTED HORSE TA,56039,Teton,,957.192,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07024,USFS,IRISH CANYON,56035,Sublette,,9452.88,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
06021,USFS,LAVA CR.,56039,Teton,,2296.831,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07069,USFS,NOBLE PASTURE,56035,Sublette,,762.556,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
06044,USFS,BLACKROCK-SPREAD CREEK C&H (CLOSED),56039,Teton,,74613.172,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01021,USFS,SMITHS FORK,56023,Lincoln,,7948.619,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04002,USFS,GAME CREEK,56039,Teton,,8288.377,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
02002,USFS,FISH CREEK C&H,56035,Sublette,,7711.715,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03101,USFS,DRY CREEK,56023,Lincoln,,4874.382,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04043,USFS,PFAFF PASTURE,56039,Teton,,3.628,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
03013,USFS,ELK MOUNTAIN,56023,Lincoln,,7197.964,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02027,USFS,NORTH LABARGE COMMON C&H (BLM ADMIN,56035,Sublette,,11546.482,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03031,USFS,WHITE CR-MAN PEAK (FORAGE RESERVE),56023,Lincoln,,5231.816,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT,usfs_grazing
01009,USFS,GREEN KNOLL,56023,Lincoln,,12078.933,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03014,USFS,GRIZZLY BASIN,56023,Lincoln,,8222.86,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
40090,USFS,DITCH CREEK,56039,Teton,,35279.931,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
03006,USFS,BLIND TRAIL,56023,Lincoln,,15078.091,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
40094,USFS,BRIDGE CREEK,56039,Teton,,162.488,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07001,USFS,BADGER CREEK,56035,Sublette,,7259.121,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03021,USFS,STRAWBERRY CANYON C&H,56023,Lincoln,,350.442,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03007,USFS,CABIN CREEK,56023,Lincoln,,7659.683,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
07033,USFS,NORTH FORK,56035,Sublette,,18146.485,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
06022,USFS,PACIFIC CR. C&H,56039,Teton,,11976.09,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
07011,USFS,SODA LAKE,56035,Sublette,,12766.263,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07015,USFS,BLUCHER CREEK,56035,Sublette,,11552.853,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02033,USFS,UPPER GRAYBACK-PHOSPHATE BIGHORN,56023,Lincoln,,13559.844,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
03102,USFS,GROVER BLANEY,56023,Lincoln,,8733.736,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02024,USFS,SOUTH PINEY BIGHORN SHEEP,56023,Lincoln,,5699.124,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07034,USFS,PIPESTONE,56035,Sublette,,16457.535,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
03012,USFS,THREE FORKS,56023,Lincoln,,26255.661,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07044,USFS,WEST SAGEBRUSH CREEK,56035,Sublette,,3830.83,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40107,USFS,BREAKNECK UNIT,56039,Teton,,1017.007,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
04038,USFS,KARNS RANCH,56039,Teton,,37.431,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
40087,USFS,FISH CREEK (CLOSED),56039,Teton,,76269.93,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07007,USFS,POLE CREEK,56035,Sublette,,24708.232,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07036,USFS,RAID LAKE,56035,Sublette,,10835.415,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
03010,USFS,DEADMAN,56023,Lincoln,,6719.317,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
07023,USFS,ELK RIDGE,56035,Sublette,,6369.671,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
40088,USFS,BACON CREEK (CLOSED),56039,Teton,,16335.726,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07021,USFS,EAST FORK,56035,Sublette,,8585.727,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
02013,USFS,MT DARBY BIGHORN SHEEP,56035,Sublette,,6682.8,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
01022,USFS,BASIN CREEK,56023,Lincoln,,4864.934,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02007,USFS,SHERMAN C&H,56035,Sublette,,17382.929,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07006,USFS,NEW FORK-BOULDER,56035,Sublette,,10982.485,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02026,USFS,TWIN PEAKS BIGHORN SHEEP,56023,Lincoln,,11674.78,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
07022,USFS,EAST SAGEBRUSH CREEK,56035,Sublette,,5119.272,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03004,USFS,BLACK CANYON,56023,Lincoln,,15803.617,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
07026,USFS,LIME CREEK,56035,Sublette,,4976.697,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
02023,USFS,GRIZZLY CREEK BIGHORN SHEEP,56035,Sublette,,14144.681,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
03106,USFS,FOREST DELL,56023,Lincoln,,11789.936,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
03105,USFS,STRAWBERRY,56023,Lincoln,,19881.937,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07008,USFS,POT CREEK,56035,Sublette,,4882.614,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
04008,USFS,PORCUPINE/SQ___ CREEK C&H,56039,Teton,,3241.642,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
40100,USFS,REDMOND/BIERER CREEK C&H,56039,Teton,,7113.832,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01024,USFS,SOUTH FONTENELLE,56023,Lincoln,,15484.913,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
02008,USFS,SNYDER BASIN C&H,56035,Sublette,,16767.946,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
07016,USFS,BOUNDARY CREEK,56035,Sublette,,4172.642,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
01027,USFS,HAMS FORK,56023,Lincoln,,3030.596,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
