registry_facility_id,eia_plant_code,geoid,facility_cap_50km_mw,county_gen_cap_50km_mw,facility_share,global_min_gen_cap_50km_mw,global_max_gen_cap_50km_mw,ec_slope,delta
eia860_56516_08059,56516,08001,115.119350801405,5366.249295682584,0.021452479088890686,0.0,5796.9,0.00028750999097218634,0.033097963509635904
eia860_56516_08059,56516,08005,105.1056525067499,3027.2137635552135,0.0347202611761754,0.0,5796.9,0.00028750999097218634,0.03021892520334142
eia860_56516_08059,56516,08013,117.6,4742.997819009426,0.02479444530391134,0.0,5796.9,0.00028750999097218634,0.03381117493832911
eia860_56516_08059,56516,08014,117.60000000000002,5507.2504489762805,0.021353668421210115,0.0,5796.9,0.00028750999097218634,0.03381117493832912
eia860_56516_08059,56516,08019,117.60000000000001,1062.0614059342763,0.11072806086626356,0.0,5796.9,0.00028750999097218634,0.033811174938329115
eia860_56516_08059,56516,08031,117.6,3743.57475815982,0.03141382437833486,0.0,5796.9,0.00028750999097218634,0.03381117493832911
eia860_56516_08059,56516,08035,87.45444484542284,2170.147248429024,0.04029885295052277,0.0,5796.9,0.00028750999097218634,0.02514402664798509
eia860_56516_08059,56516,08047,117.60000000000002,1666.264788251366,0.07057701802809707,0.0,5796.9,0.00028750999097218634,0.03381117493832912
eia860_56516_08059,56516,08049,12.78911218519461,244.48626303739508,0.052310146289235346,0.0,5796.9,0.00028750999097218634,0.0036769975289075805
eia860_56516_08059,56516,08059,116.84548129306577,3231.9013993314816,0.03615378901015831,0.0,5796.9,0.00028750999097218634,0.03359424327171011
eia860_56516_08059,56516,08093,33.835812922657276,374.3606126044212,0.09038294036133243,0.0,5796.9,0.00028750999097218634,0.009728134267929778
eia860_56516_08059,56516,08123,32.566109915591966,4099.91617562699,0.007943116034710566,0.0,5796.9,0.00028750999097218634,0.009363081967831074
eia860_56530_08005,56530,08001,3.165972827016874,5366.249295682584,0.0005899787081386729,0.0,5796.9,0.00028750999097218634,0.0009102488189138087
eia860_56530_08005,56530,08005,3.16717625253456,3027.2137635552135,0.001046234755756056,0.0,5796.9,0.00028750999097218634,0.0009105948157735343
eia860_56530_08005,56530,08013,0.28707288427483896,4742.997819009426,6.052562013085514e-05,0.0,5796.9,0.00028750999097218634,8.253632236621845e-05
eia860_56530_08005,56530,08014,3.2,5507.2504489762805,0.0005810522019376901,0.0,5796.9,0.00028750999097218634,0.0009200319711109963
